-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::full         0.00%      87.660us         0.03%     643.800us      30.657us       0.000us         0.00%      34.682us       1.652us     385.14 KB           0 B      10.00 KB           0 B            21  
cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFla...         0.00%      77.399us         0.00%      77.399us       1.843us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            42  
                                          aten::detach_         0.00%      76.582us         0.01%     123.809us       1.821us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            68  
                                          aten::squeeze         0.00%      75.326us         0.00%      90.558us       9.056us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                                           aten::gather         0.00%      73.743us         0.01%     131.836us      43.945us      28.507us         0.00%      28.507us       9.502us           0 B           0 B           0 B           0 B             3  
                                    aten::_assert_async         0.00%      72.969us         0.01%     177.805us       8.890us      91.058us         0.01%      91.058us       4.553us           0 B           0 B           0 B           0 B            20  
                                       aten::is_nonzero         0.00%      65.864us        23.64%     509.443ms      14.984ms       0.000us         0.00%      49.465us       1.455us           0 B           0 B           0 B           0 B            34  
                                  cudaStreamIsCapturing         0.00%      64.460us         0.00%      64.460us       0.948us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            68  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.155s
Self CUDA time total: 1.740s
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                  cudaStreamSynchronize        24.11%     508.510ms        24.11%     508.510ms      13.382ms       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            38  
                                    Command Buffer Full        23.02%     485.524ms        23.02%     485.524ms       1.541ms     188.606ms        11.01%     188.606ms     598.749us           0 B           0 B           0 B           0 B           315  
                                        cudaMemcpyAsync        13.60%     286.777ms        13.65%     287.896ms       2.570ms       0.000us         0.00%       5.824us       0.052us           0 B           0 B           0 B           0 B           112  
                                LLama output generation         6.97%     147.048ms        49.58%        1.046s        1.046s       0.000us         0.00%     695.267ms     695.267ms           0 B         -32 B      39.00 MB      -3.69 GB             1  
                                       cudaLaunchKernel         6.27%     132.286ms        29.42%     620.574ms      29.057us       0.000us         0.00%     188.604ms       8.831us           0 B           0 B           0 B           0 B         21357  
                                               aten::mm         2.65%      55.966ms        12.81%     270.166ms     108.982us        1.592s        92.90%        1.778s     717.065us     382.69 KB     382.69 KB       2.62 GB       2.62 GB          2479  
                                              aten::mul         2.31%      48.778ms         6.35%     133.956ms      34.016us      23.813ms         1.39%      24.363ms       6.187us          16 B          16 B       4.91 GB       4.91 GB          3938  
                                           tokenization         1.54%      32.501ms         1.76%      37.099ms      37.099ms       0.000us         0.00%       0.000us       0.000us           0 B      -4.75 KB       5.00 KB           0 B             1  
                                         QKV extraction         1.53%      32.198ms        35.14%     741.181ms     741.181ms       0.000us         0.00%        1.207s        1.207s           0 B           0 B      13.45 MB      -6.93 GB             1  
                                            aten::copy_         1.31%      27.645ms        22.44%     473.296ms     112.770us      24.814ms         1.45%      25.611ms       6.102us           0 B           0 B           0 B           0 B          4197  
                                              aten::add         1.17%      24.634ms         1.91%      40.356ms      18.726us       6.325ms         0.37%       6.472ms       3.003us     382.69 KB     382.69 KB     762.69 MB     762.69 MB          2155  
                                           aten::matmul         1.15%      24.165ms        16.32%     344.218ms     107.770us       0.000us         0.00%        1.798s     563.068us     382.69 KB           0 B       4.19 GB           0 B          3194  
                                         aten::_to_copy         0.95%      19.993ms        23.68%     499.394ms     150.420us       0.000us         0.00%      16.928ms       5.099us     313.00 KB           0 B       3.81 GB           0 B          3320  
                                    aten::empty_strided         0.89%      18.803ms         0.89%      18.803ms       5.647us       0.000us         0.00%       0.000us       0.000us     313.00 KB     313.00 KB       3.82 GB       3.82 GB          3330  
                                              aten::bmm         0.84%      17.742ms         1.07%      22.570ms      31.567us      20.833ms         1.22%      20.833ms      29.138us           0 B           0 B       1.57 GB       1.57 GB           715  
                                              aten::cat         0.76%      16.008ms         1.26%      26.597ms      20.319us       6.357ms         0.37%       6.357ms       4.857us           0 B           0 B     640.13 MB     640.13 MB          1309  
                                        aten::transpose         0.73%      15.489ms         1.06%      22.333ms       5.252us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4252  
                                       aten::as_strided         0.65%      13.681ms         0.65%      13.681ms       1.444us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          9472  
                                             aten::view         0.58%      12.305ms         0.58%      12.305ms       2.187us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          5627  
               aten::_scaled_dot_product_attention_math         0.53%      11.191ms        16.34%     344.681ms     979.207us       0.000us         0.00%      64.282ms     182.619us           0 B         -16 B     802.64 MB      -9.88 GB           352  
                                              aten::pow         0.51%      10.752ms         0.79%      16.746ms      23.356us       2.505ms         0.15%       2.522ms       3.517us           0 B           0 B     962.44 MB     962.44 MB           717  
                                             aten::mean         0.50%      10.599ms         0.76%      16.095ms      22.448us       5.330ms         0.31%       5.357ms       7.471us           0 B           0 B     555.50 KB     555.50 KB           717  
                                            aten::empty         0.40%       8.454ms         0.40%       8.454ms       4.907us       0.000us         0.00%       0.000us       0.000us     387.47 KB     387.47 KB       3.66 GB       3.66 GB          1723  
                                              aten::neg         0.39%       8.152ms         1.35%      28.573ms      40.587us       2.523ms         0.15%       2.705ms       3.842us           0 B           0 B     222.31 MB     222.31 MB           704  
                                          aten::reshape         0.37%       7.813ms         0.79%      16.592ms       3.878us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4279  
                                                aten::t         0.35%       7.409ms         0.93%      19.597ms       7.908us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2478  
                                           aten::expand         0.35%       7.311ms         0.46%       9.805ms       4.565us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2148  
                                             cudaMalloc         0.34%       7.247ms         0.34%       7.247ms     195.875us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            37  
                                            aten::slice         0.33%       6.864ms         0.43%       8.970ms       6.169us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1454  
                                           aten::linear         0.32%       6.831ms        15.45%     325.830ms     131.489us       0.000us         0.00%        1.778s     717.355us           0 B           0 B       2.62 GB           0 B          2478  
                                     aten::_unsafe_view         0.31%       6.436ms         0.31%       6.436ms       2.016us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          3193  
                                Activity Buffer Request         0.30%       6.266ms         0.30%       6.266ms       2.089ms       3.328us         0.00%       3.328us       1.109us           0 B           0 B           0 B           0 B             3  
                                            aten::rsqrt         0.29%       6.164ms         0.50%      10.456ms      14.583us       1.648ms         0.10%       1.650ms       2.301us           0 B           0 B     555.50 KB     554.00 KB           717  
                                               aten::to         0.28%       5.872ms        23.95%     505.265ms     120.044us       0.000us         0.00%      16.928ms       4.022us     313.00 KB           0 B       3.81 GB           0 B          4209  
                                        aten::unsqueeze         0.27%       5.711ms         0.37%       7.749ms       5.260us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1473  
                                               cudaFree         0.25%       5.289ms         0.25%       5.289ms     146.911us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            36  
                                            aten::where         0.25%       5.237ms         0.60%      12.651ms      23.256us       4.013ms         0.23%       4.427ms       8.139us           0 B           0 B      70.45 MB     -40.00 KB           544  
                                aten::repeat_interleave         0.23%       4.946ms         1.55%      32.665ms      46.400us       0.000us         0.00%       7.492ms      10.642us           0 B           0 B       3.41 GB           0 B           704  
                                              aten::all         0.23%       4.768ms         0.67%      14.032ms      38.657us       2.421ms         0.14%       2.565ms       7.065us           0 B           0 B       1.05 MB       1.05 MB           363  
                                    aten::_safe_softmax         0.21%       4.344ms         2.83%      59.609ms     169.344us       0.000us         0.00%      15.047ms      42.746us           0 B           0 B       1.11 GB    -289.81 MB           352  
                                             aten::silu         0.19%       4.046ms         0.30%       6.374ms      18.107us       3.466ms         0.20%       3.466ms       9.845us           0 B           0 B     820.75 MB     820.75 MB           352  
                                            aten::fill_         0.18%       3.781ms         0.86%      18.232ms      26.424us       1.277ms         0.07%       1.330ms       1.927us           0 B           0 B           0 B           0 B           690  
                                         aten::_softmax         0.17%       3.590ms         0.37%       7.897ms      21.286us       6.546ms         0.38%       6.546ms      17.645us     382.69 KB     382.69 KB       1.12 GB       1.12 GB           371  
                                         aten::isneginf         0.17%       3.533ms         0.66%      13.915ms      39.532us       2.723ms         0.16%       3.000ms       8.522us           0 B           0 B     288.60 MB     288.60 MB           352  
                                            aten::clone         0.14%       2.942ms         1.01%      21.294ms      25.350us       0.000us         0.00%       8.621ms      10.263us           0 B           0 B       3.65 GB           0 B           840  
                     aten::scaled_dot_product_attention         0.14%       2.882ms        16.48%     347.563ms     987.395us       0.000us         0.00%      64.282ms     182.619us           0 B           0 B     245.99 MB    -556.65 MB           352  
                                    aten::scalar_tensor         0.11%       2.376ms         0.83%      17.435ms      32.050us       0.000us         0.00%     936.982us       1.722us           0 B           0 B     272.00 KB           0 B           544  
                                       aten::empty_like         0.10%       2.170ms         0.32%       6.776ms       7.972us       0.000us         0.00%       0.000us       0.000us           0 B           0 B       3.65 GB           0 B           850  
                                          aten::flatten         0.08%       1.661ms         0.16%       3.402ms       4.832us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           704  
                                   aten::_reshape_alias         0.05%       1.008ms         0.05%       1.008ms       2.250us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           448  
                                             aten::add_         0.04%     940.853us         0.07%       1.512ms      15.755us       3.407ms         0.20%       3.407ms      35.486us           0 B           0 B           0 B           0 B            96  
                                             aten::tril         0.04%     918.806us         1.93%      40.746ms     424.440us     458.919us         0.03%     516.166us       5.377us           0 B           0 B       8.83 MB       8.83 MB            96  
                                          aten::softmax         0.04%     807.664us         0.41%       8.705ms      23.463us       0.000us         0.00%       6.546ms      17.645us     382.69 KB           0 B       1.12 GB           0 B           371  
                                             aten::topk         0.03%     706.381us         0.60%      12.582ms       1.398ms     691.871us         0.04%       1.236ms     137.379us           0 B           0 B       9.00 KB       9.00 KB             9  
                                      aten::result_type         0.03%     569.015us         0.03%     569.015us       0.794us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           717  
                                          aten::resize_         0.02%     502.248us         0.02%     502.248us       4.256us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      42.56 MB      42.56 MB           118  
                                              aten::div         0.02%     499.223us         0.06%       1.167ms      61.431us      66.335us         0.00%      71.327us       3.754us     382.69 KB     382.69 KB       4.40 MB       4.40 MB            19  
                                      aten::multinomial         0.02%     444.360us         0.17%       3.501ms     389.038us       0.000us         0.00%       1.112ms     123.596us           0 B           0 B       4.50 KB      -4.44 MB             9  
                                             aten::ones         0.02%     439.131us         0.11%       2.255ms      23.011us       0.000us         0.00%     314.529us       3.209us           0 B           0 B       8.83 MB           0 B            98  
                                             aten::sort         0.02%     430.002us         0.08%       1.754ms     194.876us     564.356us         0.03%     584.356us      64.928us           0 B           0 B      13.21 MB      13.21 MB             9  
                                        cudaMemsetAsync         0.02%     406.126us         0.02%     406.126us       5.641us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            72  
                                               aten::eq         0.02%     376.951us         0.03%     599.103us      20.659us      79.745us         0.00%      79.745us       2.750us           0 B           0 B      14.50 KB      14.50 KB            29  
                                           aten::select         0.01%     307.379us         0.02%     377.062us       8.570us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            44  
                                           aten::cumsum         0.01%     303.467us         0.02%     492.227us      44.748us      76.481us         0.00%      76.481us       6.953us           0 B           0 B       4.41 MB       4.41 MB            11  
                                              aten::any         0.01%     274.178us         0.21%       4.371ms     208.154us      59.873us         0.00%      79.328us       3.778us           0 B           0 B      10.50 KB      10.50 KB            21  
                                               aten::ge         0.01%     270.605us         0.02%     410.568us      22.809us      52.162us         0.00%      52.162us       2.898us           0 B           0 B       9.00 KB       9.00 KB            18  
                              aten::_local_scalar_dense         0.01%     262.386us        24.13%     509.035ms      12.415ms      46.658us         0.00%      46.658us       1.138us           0 B           0 B           0 B           0 B            41  
                                               aten::lt         0.01%     258.130us         0.02%     402.055us      21.161us      55.520us         0.00%      55.520us       2.922us           0 B           0 B       1.11 MB       1.11 MB            19  
                                           Buffer Flush         0.01%     249.255us         0.01%     249.255us     124.628us       2.017us         0.00%       2.017us       1.008us           0 B           0 B       9.50 KB       9.50 KB             2  
                                              aten::max         0.01%     245.364us         0.02%     476.062us      26.448us     209.476us         0.01%     209.476us      11.638us           0 B           0 B       9.00 KB           0 B            18  
                                             aten::isin         0.01%     224.636us         0.40%       8.470ms     847.040us       0.000us         0.00%     107.520us      10.752us           0 B           0 B       5.00 KB      -5.00 KB            10  
                                          aten::scatter         0.01%     211.841us         0.02%     464.035us      51.559us      74.176us         0.00%      87.263us       9.696us           0 B           0 B       1.10 MB       1.10 MB             9  
                                       aten::bitwise_or         0.01%     211.418us         0.17%       3.572ms     198.439us      42.819us         0.00%      44.259us       2.459us           0 B           0 B       9.00 KB       9.00 KB            18  
                                     aten::index_select         0.01%     198.375us         0.03%     550.622us      50.057us      23.713us         0.00%      49.857us       4.532us           0 B           0 B       7.33 MB           0 B            11  
                                      aten::bitwise_and         0.01%     190.333us         0.01%     313.022us      17.390us      63.457us         0.00%      63.457us       3.525us           0 B           0 B       9.00 KB       9.00 KB            18  
                                      aten::bitwise_not         0.01%     180.601us         0.01%     294.279us      16.349us      41.570us         0.00%      41.570us       2.309us           0 B           0 B       9.00 KB       9.00 KB            18  
                                LLama attention compute         0.01%     178.931us         0.07%       1.544ms       1.544ms       0.000us         0.00%       0.000us       0.000us     382.70 KB      -1.87 MB           0 B           0 B             1  
                                            aten::index         0.01%     177.465us         0.01%     297.408us      37.176us      27.583us         0.00%      27.583us       3.448us           0 B           0 B       4.00 KB       4.00 KB             8  
                                               aten::le         0.01%     162.907us         0.01%     228.340us      25.371us      33.602us         0.00%      33.602us       3.734us           0 B           0 B       1.10 MB       1.10 MB             9  
                                       aten::contiguous         0.01%     160.267us         0.14%       2.876ms      29.054us       0.000us         0.00%       1.060ms      10.706us           0 B           0 B     236.17 MB           0 B            99  
                                              aten::sub         0.01%     148.352us         0.01%     233.904us      21.264us      33.826us         0.00%      33.826us       3.075us           0 B           0 B       9.50 KB       9.50 KB            11  
                                              aten::cos         0.01%     146.465us         0.01%     228.513us      20.774us      63.489us         0.00%      63.489us       5.772us           0 B           0 B     469.00 KB     469.00 KB            11  
                                              aten::min         0.01%     143.775us         0.01%     281.755us      31.306us     159.138us         0.01%     159.138us      17.682us           0 B           0 B       4.50 KB           0 B             9  
                                     aten::masked_fill_         0.01%     141.879us         0.04%     851.375us      44.809us      48.896us         0.00%      52.353us       2.755us           0 B           0 B           0 B           0 B            19  
                                              aten::sum         0.01%     134.510us         0.01%     213.636us      23.737us     156.736us         0.01%     156.736us      17.415us           0 B           0 B       4.50 KB       4.50 KB             9  
                                      aten::masked_fill         0.01%     117.818us         0.11%       2.373ms     124.892us       0.000us         0.00%      96.481us       5.078us           0 B           0 B       8.81 MB           0 B            19  
                                              aten::sin         0.01%     111.089us         0.01%     195.069us      17.734us      58.817us         0.00%      58.817us       5.347us           0 B           0 B     469.00 KB     469.00 KB            11  
                                        aten::embedding         0.01%     110.604us         0.03%     719.025us      65.366us       0.000us         0.00%      49.857us       4.532us           0 B           0 B       7.33 MB           0 B            11  
                                     aten::exponential_         0.01%     107.386us         0.01%     191.412us      21.268us      57.471us         0.00%      57.471us       6.386us           0 B           0 B           0 B           0 B             9  
                                             aten::triu         0.00%     105.314us         0.00%     105.314us     105.314us       0.000us         0.00%       0.000us       0.000us     382.69 KB     382.69 KB           0 B           0 B             1  
                                             aten::item         0.00%      96.612us        24.14%     509.132ms      12.418ms       0.000us         0.00%      46.658us       1.138us           0 B           0 B           0 B           0 B            41  
                                           aten::argmax         0.00%      85.571us         0.01%     163.371us      18.152us     321.635us         0.02%     321.635us      35.737us           0 B           0 B           0 B           0 B             9  
                                             aten::full         0.00%      80.631us         0.03%     611.474us      32.183us       0.000us         0.00%      30.850us       1.624us     382.69 KB           0 B       9.00 KB           0 B            19  
                                          aten::squeeze         0.00%      76.651us         0.00%      93.571us      10.397us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             9  
                                          aten::detach_         0.00%      74.301us         0.01%     123.617us       1.818us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            68  
cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFla...         0.00%      70.948us         0.00%      70.948us       1.867us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            38  
                                    aten::_assert_async         0.00%      67.511us         0.01%     163.699us       9.094us      81.153us         0.00%      81.153us       4.509us           0 B           0 B           0 B           0 B            18  
                                           aten::gather         0.00%      65.261us         0.01%     125.369us      41.790us      26.144us         0.00%      26.144us       8.715us           0 B           0 B           0 B           0 B             3  
                                  cudaStreamIsCapturing         0.00%      62.065us         0.00%      62.065us       0.940us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            66  
                                             aten::rsub         0.00%      60.853us         0.01%     227.494us      25.277us       0.000us         0.00%      28.834us       3.204us           0 B           0 B       4.50 KB           0 B             9  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.109s
Self CUDA time total: 1.713s
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                    Command Buffer Full        23.64%     518.161ms        23.64%     518.161ms       1.575ms     192.035ms        10.82%     192.035ms     583.694us           0 B           0 B           0 B           0 B           329  
                                  cudaStreamSynchronize        23.34%     511.535ms        23.34%     511.535ms      12.476ms       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            41  
                                        cudaMemcpyAsync        13.09%     286.806ms        13.14%     288.019ms       2.342ms       0.000us         0.00%       5.536us       0.045us           0 B           0 B           0 B           0 B           123  
                                LLama output generation         7.31%     160.229ms        51.18%        1.122s        1.122s       0.000us         0.00%     757.533ms     757.533ms           0 B         -32 B      39.38 MB      -3.78 GB             1  
                                       cudaLaunchKernel         6.48%     142.046ms        30.10%     659.595ms      28.338us       0.000us         0.00%     192.030ms       8.250us           0 B           0 B           0 B           0 B         23276  
                                               aten::mm         2.70%      59.066ms        12.61%     276.342ms     102.197us        1.646s        92.72%        1.835s     678.564us     390.06 KB     390.06 KB       2.61 GB       2.61 GB          2704  
                                              aten::mul         2.32%      50.887ms         6.69%     146.618ms      34.129us      25.326ms         1.43%      25.904ms       6.030us          40 B          40 B       5.10 GB       5.10 GB          4296  
                                           tokenization         1.85%      40.460ms         2.06%      45.078ms      45.078ms       0.000us         0.00%       0.000us       0.000us           0 B      -4.78 KB       5.00 KB           0 B             1  
                                         QKV extraction         1.42%      31.094ms        33.77%     740.160ms     740.160ms       0.000us         0.00%        1.209s        1.209s           0 B          -8 B      13.58 MB      -6.95 GB             1  
                                            aten::copy_         1.36%      29.773ms        22.06%     483.467ms     105.930us      26.735ms         1.51%      27.527ms       6.031us           0 B           0 B           0 B           0 B          4564  
                                              aten::add         1.18%      25.893ms         1.89%      41.346ms      17.586us       6.723ms         0.38%       6.921ms       2.944us     390.06 KB     390.06 KB     771.44 MB     771.44 MB          2351  
                                           aten::matmul         1.17%      25.665ms        16.14%     353.772ms     101.542us       0.000us         0.00%        1.857s     532.917us     390.06 KB           0 B       4.20 GB           0 B          3484  
                                         aten::_to_copy         0.92%      20.063ms        23.23%     509.078ms     140.824us       0.000us         0.00%      17.972ms       4.971us     316.00 KB           0 B       3.90 GB           0 B          3615  
                                    aten::empty_strided         0.88%      19.251ms         0.88%      19.251ms       5.309us       0.000us         0.00%       0.000us       0.000us     316.00 KB     316.00 KB       3.90 GB       3.90 GB          3626  
                                              aten::bmm         0.86%      18.831ms         1.11%      24.245ms      31.083us      21.846ms         1.23%      21.846ms      28.007us           0 B           0 B       1.59 GB       1.59 GB           780  
                                              aten::cat         0.77%      16.841ms         1.37%      29.923ms      20.780us       6.884ms         0.39%       6.884ms       4.781us           0 B           0 B     685.28 MB     685.28 MB          1440  
                                        aten::transpose         0.72%      15.879ms         1.00%      21.924ms       4.727us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4638  
                                             aten::view         0.56%      12.249ms         0.56%      12.249ms       1.993us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          6147  
                                       aten::as_strided         0.55%      12.073ms         0.55%      12.073ms       1.168us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         10334  
               aten::_scaled_dot_product_attention_math         0.54%      11.840ms        17.20%     377.036ms     981.866us       0.000us         0.00%      68.068ms     177.261us           0 B         -40 B     836.92 MB     -10.53 GB           384  
                                             aten::mean         0.52%      11.335ms         0.81%      17.809ms      22.774us       5.554ms         0.31%       5.579ms       7.135us           0 B           0 B     588.00 KB     588.00 KB           782  
                                              aten::pow         0.52%      11.305ms         0.82%      17.998ms      23.015us       2.576ms         0.15%       2.594ms       3.318us           0 B           0 B     972.38 MB     972.38 MB           782  
                                             cudaMalloc         0.41%       8.907ms         0.41%       8.907ms     247.424us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            36  
                                            aten::empty         0.40%       8.754ms         0.41%       8.958ms       4.892us       0.000us         0.00%       0.000us       0.000us     394.88 KB     394.88 KB       4.07 GB       4.07 GB          1831  
                                          aten::reshape         0.40%       8.742ms         0.80%      17.439ms       3.736us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4668  
                                              aten::neg         0.40%       8.663ms         1.24%      27.075ms      35.255us       2.727ms         0.15%       2.909ms       3.787us           0 B           0 B     195.78 MB     195.78 MB           768  
                                                aten::t         0.35%       7.716ms         0.87%      19.144ms       7.083us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2703  
                                           aten::expand         0.35%       7.665ms         0.45%       9.854ms       4.206us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2343  
                                           aten::linear         0.32%       7.086ms        15.20%     333.099ms     123.233us       0.000us         0.00%        1.835s     678.815us           0 B           0 B       2.61 GB           0 B          2703  
                                            aten::slice         0.32%       7.026ms         0.41%       8.902ms       5.609us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1587  
                                            aten::rsqrt         0.31%       6.689ms         0.50%      10.861ms      13.889us       1.805ms         0.10%       1.805ms       2.309us           0 B           0 B     588.00 KB     588.00 KB           782  
                                               aten::to         0.28%       6.055ms        23.50%     515.134ms     112.573us       0.000us         0.00%      17.972ms       3.927us     316.00 KB           0 B       3.90 GB           0 B          4576  
                                        aten::unsqueeze         0.27%       5.846ms         0.35%       7.638ms       4.753us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1607  
                                     aten::_unsafe_view         0.26%       5.793ms         0.26%       5.793ms       1.663us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          3483  
                                               cudaFree         0.25%       5.461ms         0.25%       5.461ms     147.593us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            37  
                                            aten::where         0.24%       5.217ms         0.58%      12.674ms      22.004us       4.154ms         0.23%       4.576ms       7.945us           0 B           0 B      71.69 MB     -41.00 KB           576  
                                              aten::all         0.23%       5.114ms         0.73%      16.098ms      40.651us       2.584ms         0.15%       2.749ms       6.943us           0 B           0 B       1.08 MB       1.08 MB           396  
                                aten::repeat_interleave         0.21%       4.627ms         1.54%      33.660ms      43.828us       0.000us         0.00%       8.329ms      10.845us           0 B           0 B       3.82 GB           0 B           768  
                                             aten::silu         0.19%       4.264ms         0.31%       6.771ms      17.634us       3.616ms         0.20%       3.616ms       9.416us           0 B           0 B     828.62 MB     828.62 MB           384  
                                    aten::_safe_softmax         0.19%       4.225ms         3.03%      66.351ms     172.788us       0.000us         0.00%      15.707ms      40.903us           0 B           0 B       1.13 GB    -316.43 MB           384  
                                            aten::fill_         0.17%       3.767ms         0.93%      20.313ms      27.941us       1.365ms         0.08%       1.423ms       1.958us           0 B           0 B           0 B           0 B           727  
                                         aten::_softmax         0.17%       3.761ms         0.36%       7.890ms      19.482us       6.841ms         0.39%       6.841ms      16.892us     390.06 KB     390.06 KB       1.14 GB       1.14 GB           405  
                                         aten::isneginf         0.17%       3.641ms         0.76%      16.583ms      43.184us       2.829ms         0.16%       3.139ms       8.175us           0 B           0 B     315.16 MB     315.16 MB           384  
                                Activity Buffer Request         0.16%       3.544ms         0.16%       3.544ms       1.181ms      50.591us         0.00%      50.591us      16.864us           0 B           0 B           0 B           0 B             3  
                                            aten::clone         0.15%       3.192ms         1.04%      22.760ms      25.066us       0.000us         0.00%       9.491ms      10.452us           0 B           0 B       4.06 GB           0 B           908  
                     aten::scaled_dot_product_attention         0.14%       3.066ms        17.34%     380.102ms     989.849us       0.000us         0.00%      68.068ms     177.261us           0 B           0 B     274.51 MB    -562.41 MB           384  
                                       aten::empty_like         0.10%       2.208ms         0.32%       7.093ms       7.718us       0.000us         0.00%       0.000us       0.000us           0 B           0 B       4.06 GB           0 B           919  
                                    aten::scalar_tensor         0.10%       2.176ms         0.88%      19.374ms      33.636us       0.000us         0.00%       1.010ms       1.753us           0 B           0 B     288.00 KB           0 B           576  
                                          aten::flatten         0.08%       1.698ms         0.16%       3.434ms       4.472us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           768  
                                   aten::_reshape_alias         0.05%       1.011ms         0.05%       1.011ms       2.105us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           480  
                                             aten::add_         0.04%     914.469us         0.07%       1.481ms      15.423us       3.481ms         0.20%       3.481ms      36.259us           0 B           0 B           0 B           0 B            96  
                                             aten::tril         0.04%     901.603us         2.26%      49.483ms     515.449us     486.471us         0.03%     550.629us       5.736us           0 B           0 B       8.98 MB       8.98 MB            96  
                                          aten::softmax         0.04%     839.022us         0.40%       8.729ms      21.553us       0.000us         0.00%       6.841ms      16.892us     390.06 KB           0 B       1.14 GB           0 B           405  
                                             aten::topk         0.04%     818.709us         0.62%      13.669ms       1.367ms     772.694us         0.04%       1.323ms     132.262us           0 B           0 B      10.00 KB      10.00 KB            10  
                                      aten::result_type         0.03%     601.473us         0.03%     601.473us       0.769us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           782  
